label,video_name,frame,CA,SA,KA
SLIGHTLY,SLIGHT_007.mp4,37,57.33,109.88,127.45
SLIGHTLY,SLIGHT_007.mp4,38,57.64,109.88,127.76
SLIGHTLY,SLIGHT_007.mp4,39,57.64,109.92,127.72
SLIGHTLY,SLIGHT_007.mp4,40,57.96,110.04,127.92
SLIGHTLY,SLIGHT_007.mp4,41,57.44,109.92,127.52
SLIGHTLY,SLIGHT_007.mp4,42,57.13,110.04,127.1
SLIGHTLY,SLIGHT_007.mp4,43,56.21,110.27,125.94
SLIGHTLY,SLIGHT_007.mp4,44,56.21,110.31,125.9
SLIGHTLY,SLIGHT_007.mp4,45,56.21,110.35,125.86
SLIGHTLY,SLIGHT_007.mp4,46,56.41,110.44,125.97
SLIGHTLY,SLIGHT_007.mp4,47,56.72,110.44,126.28
SLIGHTLY,SLIGHT_007.mp4,48,56.92,110.44,126.48
SLIGHTLY,SLIGHT_007.mp4,49,57.42,110.37,127.05
SLIGHTLY,SLIGHT_007.mp4,50,57.72,110.37,127.36
SLIGHTLY,SLIGHT_007.mp4,51,57.92,110.41,127.51
SLIGHTLY,SLIGHT_007.mp4,52,58.42,110.18,128.24
SLIGHTLY,SLIGHT_007.mp4,53,59.46,110.06,129.4
SLIGHTLY,SLIGHT_007.mp4,54,60.0,109.87,130.13
SLIGHTLY,SLIGHT_007.mp4,55,61.25,109.87,131.39
SLIGHTLY,SLIGHT_007.mp4,56,62.19,109.87,132.33
SLIGHTLY,SLIGHT_007.mp4,57,63.59,109.95,133.64
SLIGHTLY,SLIGHT_008.mp4,0,74.77,104.1,150.67
SLIGHTLY,SLIGHT_008.mp4,1,77.41,101.9,155.51
SLIGHTLY,SLIGHT_008.mp4,2,77.07,99.95,157.12
SLIGHTLY,SLIGHT_008.mp4,3,77.66,99.92,157.74
SLIGHTLY,SLIGHT_008.mp4,4,77.82,99.62,158.21
SLIGHTLY,SLIGHT_008.mp4,5,77.47,98.72,158.76
SLIGHTLY,SLIGHT_008.mp4,6,77.47,99.11,158.36
SLIGHTLY,SLIGHT_008.mp4,7,76.68,98.05,158.62
SLIGHTLY,SLIGHT_008.mp4,8,76.61,97.59,159.01
SLIGHTLY,SLIGHT_008.mp4,9,77.18,96.97,160.21
SLIGHTLY,SLIGHT_008.mp4,10,75.18,95.67,159.51
SLIGHTLY,SLIGHT_008.mp4,11,75.26,95.75,159.51
SLIGHTLY,SLIGHT_008.mp4,12,74.69,95.6,159.09
SLIGHTLY,SLIGHT_008.mp4,13,73.86,95.86,158.0
SLIGHTLY,SLIGHT_008.mp4,14,73.94,95.97,157.96
SLIGHTLY,SLIGHT_008.mp4,15,74.21,95.83,158.38
SLIGHTLY,SLIGHT_008.mp4,16,73.74,96.24,157.5
SLIGHTLY,SLIGHT_008.mp4,17,73.66,96.37,157.29
SLIGHTLY,SLIGHT_008.mp4,18,73.66,96.52,157.14
SLIGHTLY,SLIGHT_008.mp4,19,73.11,96.52,156.59
SLIGHTLY,SLIGHT_008.mp4,20,72.83,96.08,156.76
SLIGHTLY,SLIGHT_008.mp4,21,72.56,95.42,157.14
SLIGHTLY,SLIGHT_008.mp4,22,72.56,95.43,157.13
SLIGHTLY,SLIGHT_008.mp4,23,72.83,95.3,157.53
SLIGHTLY,SLIGHT_008.mp4,24,72.56,95.45,157.11
SLIGHTLY,SLIGHT_008.mp4,25,72.56,95.46,157.1
SLIGHTLY,SLIGHT_008.mp4,26,72.83,95.47,157.36
SLIGHTLY,SLIGHT_008.mp4,27,72.75,95.36,157.38
SLIGHTLY,SLIGHT_008.mp4,28,72.75,95.24,157.51
SLIGHTLY,SLIGHT_008.mp4,29,72.94,95.11,157.83
SLIGHTLY,SLIGHT_008.mp4,30,72.85,95.1,157.76
SLIGHTLY,SLIGHT_008.mp4,31,73.05,94.96,158.08
SLIGHTLY,SLIGHT_008.mp4,32,72.96,94.95,158.01
SLIGHTLY,SLIGHT_008.mp4,33,73.16,94.94,158.22
SLIGHTLY,SLIGHT_008.mp4,34,73.36,94.81,158.55
SLIGHTLY,SLIGHT_008.mp4,35,74.14,95.06,159.08
SLIGHTLY,SLIGHT_008.mp4,36,74.64,95.05,159.59
SLIGHTLY,SLIGHT_008.mp4,37,75.15,95.18,159.97
SLIGHTLY,SLIGHT_008.mp4,38,75.23,95.33,159.9
SLIGHTLY,SLIGHT_008.mp4,39,75.23,95.33,159.9
SLIGHTLY,SLIGHT_008.mp4,40,74.56,95.59,158.97
SLIGHTLY,SLIGHT_008.mp4,41,74.56,95.58,158.98
SLIGHTLY,SLIGHT_008.mp4,42,74.93,95.45,159.48
SLIGHTLY,SLIGHT_008.mp4,43,74.72,95.46,159.26
SLIGHTLY,SLIGHT_008.mp4,44,74.72,95.59,159.13
SLIGHTLY,SLIGHT_008.mp4,45,74.8,95.46,159.34
SLIGHTLY,SLIGHT_008.mp4,46,74.88,95.47,159.4
SLIGHTLY,SLIGHT_008.mp4,47,75.17,95.34,159.83
SLIGHTLY,SLIGHT_008.mp4,48,75.45,95.21,160.25
SLIGHTLY,SLIGHT_008.mp4,49,75.45,95.21,160.25
SLIGHTLY,SLIGHT_008.mp4,50,75.45,95.21,160.25
SLIGHTLY,SLIGHT_008.mp4,51,75.96,94.93,161.03
SLIGHTLY,SLIGHT_008.mp4,52,76.55,94.8,161.75
SLIGHTLY,SLIGHT_008.mp4,53,76.33,94.93,161.4
SLIGHTLY,SLIGHT_008.mp4,54,76.4,94.93,161.47
SLIGHTLY,SLIGHT_008.mp4,55,75.82,95.06,160.76
SLIGHTLY,SLIGHT_008.mp4,56,75.17,95.45,159.72
SLIGHTLY,SLIGHT_008.mp4,57,74.59,95.71,158.88
SLIGHTLY,SLIGHT_008.mp4,58,74.01,95.97,158.04
SLIGHTLY,SLIGHT_008.mp4,59,73.93,95.96,157.97
SLIGHTLY,SLIGHT_008.mp4,60,73.93,96.09,157.84
SLIGHTLY,SLIGHT_008.mp4,61,73.93,96.11,157.83
SLIGHTLY,SLIGHT_008.mp4,62,73.16,96.52,156.64
SLIGHTLY,SLIGHT_008.mp4,63,72.96,96.66,156.3
SLIGHTLY,SLIGHT_008.mp4,64,72.49,96.94,155.55
SLIGHTLY,SLIGHT_008.mp4,65,72.21,96.93,155.28
SLIGHTLY,SLIGHT_008.mp4,66,72.02,97.08,154.95
SLIGHTLY,SLIGHT_008.mp4,67,72.02,97.21,154.82
SLIGHTLY,SLIGHT_008.mp4,68,72.11,97.22,154.89
SLIGHTLY,SLIGHT_008.mp4,69,72.11,97.22,154.89
SLIGHTLY,SLIGHT_008.mp4,70,72.11,97.22,154.89
SLIGHTLY,SLIGHT_008.mp4,71,72.11,97.22,154.89
SLIGHTLY,SLIGHT_008.mp4,72,72.47,97.13,155.35
SLIGHTLY,SLIGHT_008.mp4,73,72.75,96.99,155.76
SLIGHTLY,SLIGHT_008.mp4,74,72.75,96.99,155.76
SLIGHTLY,SLIGHT_008.mp4,75,73.02,96.86,156.17
SLIGHTLY,SLIGHT_008.mp4,76,73.02,96.86,156.17
SLIGHTLY,SLIGHT_008.mp4,77,72.94,96.84,156.1
SLIGHTLY,SLIGHT_008.mp4,78,72.94,96.84,156.1
SLIGHTLY,SLIGHT_008.mp4,79,72.94,96.84,156.1
SLIGHTLY,SLIGHT_008.mp4,80,72.94,96.98,155.96
SLIGHTLY,SLIGHT_008.mp4,81,72.94,96.98,155.96
SLIGHTLY,SLIGHT_008.mp4,82,73.77,96.84,156.93
SLIGHTLY,SLIGHT_008.mp4,83,74.13,96.71,157.42
SLIGHTLY,SLIGHT_008.mp4,84,74.77,96.59,158.18
SLIGHTLY,SLIGHT_008.mp4,85,75.05,96.59,158.46
SLIGHTLY,SLIGHT_008.mp4,86,75.33,96.46,158.87
SLIGHTLY,SLIGHT_008.mp4,87,75.61,96.46,159.15
SLIGHTLY,SLIGHT_008.mp4,88,75.89,96.33,159.57
SLIGHTLY,SLIGHT_008.mp4,89,76.04,96.31,159.72
SLIGHTLY,SLIGHT_008.mp4,90,76.04,96.31,159.72
SLIGHTLY,SLIGHT_008.mp4,91,76.25,96.16,160.09
SLIGHTLY,SLIGHT_008.mp4,92,76.25,96.03,160.22
SLIGHTLY,SLIGHT_008.mp4,93,76.25,96.03,160.22
SLIGHTLY,SLIGHT_008.mp4,94,76.25,96.03,160.22
SLIGHTLY,SLIGHT_008.mp4,95,76.18,96.03,160.15
SLIGHTLY,SLIGHT_008.mp4,96,76.25,95.91,160.34
SLIGHTLY,SLIGHT_008.mp4,97,76.83,95.52,161.3
SLIGHTLY,SLIGHT_008.mp4,98,77.12,95.26,161.86
SLIGHTLY,SLIGHT_008.mp4,99,77.41,94.99,162.42
SLIGHTLY,SLIGHT_008.mp4,100,76.54,94.86,161.67
SLIGHTLY,SLIGHT_008.mp4,101,75.96,94.86,161.1
SLIGHTLY,SLIGHT_008.mp4,102,75.68,94.86,160.81
SLIGHTLY,SLIGHT_008.mp4,103,75.32,94.72,160.6
SLIGHTLY,SLIGHT_008.mp4,104,75.24,94.71,160.53
SLIGHTLY,SLIGHT_008.mp4,105,75.53,94.44,161.09
SLIGHTLY,SLIGHT_008.mp4,106,75.53,94.31,161.22
SLIGHTLY,SLIGHT_008.mp4,107,75.75,94.17,161.57
SLIGHTLY,SLIGHT_008.mp4,108,76.04,94.17,161.86
SLIGHTLY,SLIGHT_008.mp4,109,75.75,94.31,161.44
SLIGHTLY,SLIGHT_008.mp4,110,75.75,94.32,161.43
SLIGHTLY,SLIGHT_008.mp4,111,75.75,94.32,161.43
SLIGHTLY,SLIGHT_008.mp4,112,75.82,94.46,161.36
SLIGHTLY,SLIGHT_008.mp4,113,75.82,94.46,161.36
SLIGHTLY,SLIGHT_008.mp4,114,75.82,94.6,161.22
SLIGHTLY,SLIGHT_008.mp4,115,75.82,94.6,161.22
SLIGHTLY,SLIGHT_008.mp4,116,75.89,94.61,161.29
SLIGHTLY,SLIGHT_008.mp4,117,75.89,94.74,161.15
SLIGHTLY,SLIGHT_008.mp4,118,76.18,94.74,161.44
SLIGHTLY,SLIGHT_008.mp4,119,76.18,94.74,161.44
SLIGHTLY,SLIGHT_008.mp4,120,76.18,94.74,161.44
SLIGHTLY,SLIGHT_008.mp4,121,76.18,94.74,161.44
SLIGHTLY,SLIGHT_008.mp4,122,76.11,94.74,161.37
SLIGHTLY,SLIGHT_008.mp4,123,76.11,94.74,161.37
SLIGHTLY,SLIGHT_008.mp4,124,76.04,94.73,161.31
SLIGHTLY,SLIGHT_008.mp4,125,76.04,94.73,161.31
SLIGHTLY,SLIGHT_008.mp4,126,76.04,94.73,161.31
SLIGHTLY,SLIGHT_008.mp4,127,76.04,94.73,161.31
SLIGHTLY,SLIGHT_008.mp4,128,76.26,94.72,161.54
SLIGHTLY,SLIGHT_008.mp4,129,76.26,94.73,161.53
SLIGHTLY,SLIGHT_008.mp4,130,76.26,94.73,161.53
SLIGHTLY,SLIGHT_008.mp4,131,76.26,94.73,161.53
SLIGHTLY,SLIGHT_008.mp4,132,76.26,94.73,161.53
SLIGHTLY,SLIGHT_008.mp4,133,76.26,94.73,161.53
SLIGHTLY,SLIGHT_008.mp4,134,76.18,94.72,161.47
SLIGHTLY,SLIGHT_008.mp4,135,75.89,94.99,160.9
SLIGHTLY,SLIGHT_008.mp4,136,75.89,95.12,160.77
SLIGHTLY,SLIGHT_008.mp4,137,75.01,95.52,159.49
SLIGHTLY,SLIGHT_008.mp4,138,74.72,95.66,159.06
SLIGHTLY,SLIGHT_008.mp4,139,74.35,95.78,158.57
SLIGHTLY,SLIGHT_008.mp4,140,74.05,95.91,158.14
SLIGHTLY,SLIGHT_008.mp4,141,73.68,96.03,157.65
SLIGHTLY,SLIGHT_008.mp4,142,74.05,96.18,157.88
SLIGHTLY,SLIGHT_008.mp4,143,74.05,96.31,157.74
SLIGHTLY,SLIGHT_008.mp4,144,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,145,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,146,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,147,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,148,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,149,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,150,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,151,74.05,96.71,157.34
SLIGHTLY,SLIGHT_008.mp4,152,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,153,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,154,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,155,74.05,96.58,157.48
SLIGHTLY,SLIGHT_008.mp4,156,74.05,96.58,157.48
SLIGHTLY,SLIGHT_009.mp4,0,69.62,97.17,152.44
SLIGHTLY,SLIGHT_009.mp4,1,72.12,96.62,155.5
SLIGHTLY,SLIGHT_009.mp4,2,69.27,95.33,153.95
SLIGHTLY,SLIGHT_009.mp4,3,68.52,94.83,153.69
SLIGHTLY,SLIGHT_009.mp4,4,68.31,94.31,154.0
SLIGHTLY,SLIGHT_009.mp4,5,66.42,94.57,151.85
SLIGHTLY,SLIGHT_009.mp4,6,66.01,94.58,151.42
SLIGHTLY,SLIGHT_009.mp4,7,65.37,93.1,152.27
SLIGHTLY,SLIGHT_009.mp4,8,64.59,93.22,151.36
SLIGHTLY,SLIGHT_009.mp4,9,63.95,93.21,150.74
SLIGHTLY,SLIGHT_009.mp4,10,64.2,92.81,151.39
SLIGHTLY,SLIGHT_009.mp4,11,62.29,93.08,149.21
SLIGHTLY,SLIGHT_009.mp4,12,63.95,92.15,151.8
SLIGHTLY,SLIGHT_009.mp4,13,64.08,91.76,152.32
SLIGHTLY,SLIGHT_009.mp4,14,64.6,91.48,153.12
SLIGHTLY,SLIGHT_009.mp4,15,63.95,91.35,152.6
SLIGHTLY,SLIGHT_009.mp4,16,63.56,91.48,152.09
SLIGHTLY,SLIGHT_009.mp4,17,63.05,91.75,151.3
SLIGHTLY,SLIGHT_009.mp4,18,63.05,91.62,151.43
SLIGHTLY,SLIGHT_009.mp4,19,63.05,91.62,151.43
SLIGHTLY,SLIGHT_009.mp4,20,63.05,91.75,151.3
SLIGHTLY,SLIGHT_009.mp4,21,62.79,91.75,151.04
SLIGHTLY,SLIGHT_009.mp4,22,62.79,91.74,151.05
SLIGHTLY,SLIGHT_009.mp4,23,63.05,91.75,151.3
SLIGHTLY,SLIGHT_009.mp4,24,63.69,91.62,152.07
SLIGHTLY,SLIGHT_009.mp4,25,64.07,91.49,152.58
SLIGHTLY,SLIGHT_009.mp4,26,63.95,91.63,152.32
SLIGHTLY,SLIGHT_009.mp4,27,64.2,91.22,152.98
SLIGHTLY,SLIGHT_009.mp4,28,64.2,91.09,153.12
SLIGHTLY,SLIGHT_009.mp4,29,64.2,90.95,153.25
SLIGHTLY,SLIGHT_009.mp4,30,64.2,90.82,153.39
SLIGHTLY,SLIGHT_009.mp4,31,64.2,90.82,153.39
SLIGHTLY,SLIGHT_009.mp4,32,64.2,90.81,153.39
SLIGHTLY,SLIGHT_009.mp4,33,64.2,90.81,153.39
SLIGHTLY,SLIGHT_009.mp4,34,64.2,90.81,153.39
SLIGHTLY,SLIGHT_009.mp4,35,64.2,90.81,153.39
SLIGHTLY,SLIGHT_009.mp4,36,63.95,90.95,153.0
SLIGHTLY,SLIGHT_009.mp4,37,63.56,91.08,152.48
SLIGHTLY,SLIGHT_009.mp4,38,63.56,91.08,152.48
SLIGHTLY,SLIGHT_009.mp4,39,63.05,91.35,151.7
SLIGHTLY,SLIGHT_009.mp4,40,63.05,91.35,151.7
SLIGHTLY,SLIGHT_009.mp4,41,62.92,91.21,151.71
SLIGHTLY,SLIGHT_009.mp4,42,62.54,91.34,151.19
SLIGHTLY,SLIGHT_009.mp4,43,62.28,91.34,150.94
SLIGHTLY,SLIGHT_009.mp4,44,62.15,91.34,150.81
SLIGHTLY,SLIGHT_009.mp4,45,61.89,91.34,150.55
SLIGHTLY,SLIGHT_009.mp4,46,61.89,91.48,150.41
SLIGHTLY,SLIGHT_009.mp4,47,61.89,91.61,150.28
SLIGHTLY,SLIGHT_009.mp4,48,61.89,91.61,150.28
SLIGHTLY,SLIGHT_009.mp4,49,61.89,91.61,150.28
SLIGHTLY,SLIGHT_009.mp4,50,62.4,91.48,150.92
SLIGHTLY,SLIGHT_009.mp4,51,62.27,91.48,150.79
SLIGHTLY,SLIGHT_009.mp4,52,62.53,91.34,151.18
SLIGHTLY,SLIGHT_009.mp4,53,62.78,91.34,151.44
SLIGHTLY,SLIGHT_009.mp4,54,62.78,91.34,151.44
SLIGHTLY,SLIGHT_009.mp4,55,63.04,91.34,151.7
SLIGHTLY,SLIGHT_009.mp4,56,63.04,91.21,151.84
SLIGHTLY,SLIGHT_009.mp4,57,63.04,91.21,151.84
SLIGHTLY,SLIGHT_009.mp4,58,63.04,91.21,151.84
SLIGHTLY,SLIGHT_009.mp4,59,63.04,91.34,151.7
SLIGHTLY,SLIGHT_009.mp4,60,63.04,91.48,151.57
SLIGHTLY,SLIGHT_009.mp4,61,62.78,91.61,151.17
SLIGHTLY,SLIGHT_009.mp4,62,62.78,91.74,151.04
SLIGHTLY,SLIGHT_009.mp4,63,62.53,91.88,150.65
SLIGHTLY,SLIGHT_009.mp4,64,62.78,91.88,150.91
SLIGHTLY,SLIGHT_009.mp4,65,62.78,92.02,150.77
SLIGHTLY,SLIGHT_009.mp4,66,62.78,92.02,150.76
SLIGHTLY,SLIGHT_009.mp4,67,63.04,92.16,150.89
SLIGHTLY,SLIGHT_009.mp4,68,63.3,92.02,151.29
SLIGHTLY,SLIGHT_009.mp4,69,63.3,92.15,151.15
SLIGHTLY,SLIGHT_009.mp4,70,62.39,92.41,149.98
SLIGHTLY,SLIGHT_009.mp4,71,61.74,92.68,149.06
SLIGHTLY,SLIGHT_009.mp4,72,61.34,92.68,148.66
SLIGHTLY,SLIGHT_009.mp4,73,60.83,92.82,148.02
SLIGHTLY,SLIGHT_009.mp4,74,61.2,92.68,148.53
SLIGHTLY,SLIGHT_010.mp4,0,53.13,95.18,137.95
SLIGHTLY,SLIGHT_010.mp4,1,54.0,98.24,135.75
SLIGHTLY,SLIGHT_010.mp4,2,54.61,99.91,134.71
SLIGHTLY,SLIGHT_010.mp4,3,55.06,100.73,134.33
SLIGHTLY,SLIGHT_010.mp4,4,54.13,101.92,132.22
SLIGHTLY,SLIGHT_010.mp4,5,53.38,101.23,132.15
SLIGHTLY,SLIGHT_010.mp4,6,54.57,101.55,133.02
SLIGHTLY,SLIGHT_010.mp4,7,53.56,101.28,132.28
SLIGHTLY,SLIGHT_010.mp4,8,54.06,100.78,133.29
SLIGHTLY,SLIGHT_010.mp4,9,54.57,100.49,134.09
SLIGHTLY,SLIGHT_010.mp4,10,55.27,100.35,134.91
SLIGHTLY,SLIGHT_010.mp4,11,55.11,100.75,134.36
SLIGHTLY,SLIGHT_010.mp4,12,54.36,101.12,133.23
SLIGHTLY,SLIGHT_010.mp4,13,54.36,101.12,133.23
SLIGHTLY,SLIGHT_010.mp4,14,54.11,101.23,132.88
SLIGHTLY,SLIGHT_010.mp4,15,52.65,101.18,131.47
SLIGHTLY,SLIGHT_010.mp4,16,52.83,101.02,131.81
SLIGHTLY,SLIGHT_010.mp4,17,52.83,101.28,131.55
SLIGHTLY,SLIGHT_010.mp4,18,53.73,101.28,132.45
SLIGHTLY,SLIGHT_010.mp4,19,53.73,101.41,132.32
SLIGHTLY,SLIGHT_010.mp4,20,54.15,101.44,132.71
SLIGHTLY,SLIGHT_010.mp4,21,54.64,101.44,133.2
SLIGHTLY,SLIGHT_010.mp4,22,54.81,101.6,133.21
SLIGHTLY,SLIGHT_010.mp4,23,55.48,101.6,133.88
SLIGHTLY,SLIGHT_010.mp4,24,55.72,101.47,134.26
SLIGHTLY,SLIGHT_010.mp4,25,55.89,101.6,134.29
SLIGHTLY,SLIGHT_010.mp4,26,56.14,101.63,134.52
SLIGHTLY,SLIGHT_010.mp4,27,56.56,101.78,134.78
SLIGHTLY,SLIGHT_010.mp4,28,56.9,101.68,135.22
SLIGHTLY,SLIGHT_010.mp4,29,57.11,101.34,135.77
SLIGHTLY,SLIGHT_010.mp4,30,57.68,101.02,136.66
SLIGHTLY,SLIGHT_010.mp4,31,57.99,100.73,137.26
SLIGHTLY,SLIGHT_010.mp4,32,56.86,100.84,136.02
SLIGHTLY,SLIGHT_010.mp4,33,55.85,100.71,135.14
SLIGHTLY,SLIGHT_010.mp4,34,55.03,100.82,134.22
SLIGHTLY,SLIGHT_010.mp4,35,54.24,100.77,133.47
SLIGHTLY,SLIGHT_010.mp4,36,53.97,100.64,133.34
SLIGHTLY,SLIGHT_010.mp4,37,53.71,100.61,133.1
SLIGHTLY,SLIGHT_010.mp4,38,53.71,100.48,133.23
SLIGHTLY,SLIGHT_010.mp4,39,53.19,100.59,132.61
SLIGHTLY,SLIGHT_010.mp4,40,53.71,100.38,133.34
SLIGHTLY,SLIGHT_010.mp4,41,53.97,100.4,133.57
SLIGHTLY,SLIGHT_010.mp4,42,53.97,100.38,133.6
SLIGHTLY,SLIGHT_010.mp4,43,54.24,100.38,133.86
SLIGHTLY,SLIGHT_010.mp4,44,54.24,100.25,133.99
SLIGHTLY,SLIGHT_010.mp4,45,53.97,100.38,133.6
SLIGHTLY,SLIGHT_010.mp4,46,54.24,100.25,133.99
SLIGHTLY,SLIGHT_010.mp4,47,54.24,100.25,133.99
SLIGHTLY,SLIGHT_010.mp4,48,54.24,100.25,133.99
SLIGHTLY,SLIGHT_010.mp4,49,54.5,100.25,134.25
SLIGHTLY,SLIGHT_010.mp4,50,54.77,100.27,134.5
SLIGHTLY,SLIGHT_010.mp4,51,55.03,100.29,134.74
SLIGHTLY,SLIGHT_010.mp4,52,55.03,100.32,134.72
SLIGHTLY,SLIGHT_010.mp4,53,55.58,100.19,135.39
SLIGHTLY,SLIGHT_010.mp4,54,56.13,99.92,136.2
SLIGHTLY,SLIGHT_010.mp4,55,57.53,99.13,138.4
SLIGHTLY,SLIGHT_010.mp4,56,58.51,98.87,139.64
SLIGHTLY,SLIGHT_010.mp4,57,59.69,98.62,141.07
SLIGHTLY,SLIGHT_011.mp4,0,84.35,97.13,167.23
SLIGHTLY,SLIGHT_011.mp4,1,89.14,99.11,170.03
SLIGHTLY,SLIGHT_011.mp4,2,85.07,99.23,165.84
SLIGHTLY,SLIGHT_011.mp4,3,85.43,98.27,167.15
SLIGHTLY,SLIGHT_011.mp4,4,81.38,97.72,163.66
SLIGHTLY,SLIGHT_011.mp4,5,81.34,97.58,163.77
SLIGHTLY,SLIGHT_011.mp4,6,80.49,97.0,163.49
SLIGHTLY,SLIGHT_011.mp4,7,80.73,96.69,164.03
SLIGHTLY,SLIGHT_011.mp4,8,77.22,97.27,159.95
SLIGHTLY,SLIGHT_011.mp4,9,76.81,97.39,159.42
SLIGHTLY,SLIGHT_011.mp4,10,77.03,97.39,159.63
SLIGHTLY,SLIGHT_011.mp4,11,68.73,95.14,153.59
SLIGHTLY,SLIGHT_011.mp4,12,67.07,94.24,152.83
SLIGHTLY,SLIGHT_011.mp4,13,66.54,93.52,153.01
SLIGHTLY,SLIGHT_011.mp4,14,66.42,93.08,153.34
SLIGHTLY,SLIGHT_011.mp4,15,63.43,90.44,152.99
SLIGHTLY,SLIGHT_011.mp4,16,62.13,89.85,152.28
SLIGHTLY,SLIGHT_011.mp4,17,58.79,87.63,151.16
SLIGHTLY,SLIGHT_011.mp4,18,55.52,87.5,148.02
SLIGHTLY,SLIGHT_011.mp4,19,54.56,87.21,147.35
SLIGHTLY,SLIGHT_011.mp4,20,51.52,86.35,145.17
SLIGHTLY,SLIGHT_011.mp4,21,51.61,86.06,145.55
SLIGHTLY,SLIGHT_012.mp4,0,78.05,93.01,165.04
SLIGHTLY,SLIGHT_012.mp4,1,78.14,94.29,163.85
SLIGHTLY,SLIGHT_012.mp4,2,79.62,93.24,166.38
SLIGHTLY,SLIGHT_012.mp4,3,79.82,92.43,167.39
SLIGHTLY,SLIGHT_012.mp4,4,79.6,92.7,166.9
SLIGHTLY,SLIGHT_012.mp4,5,77.76,92.72,165.04
SLIGHTLY,SLIGHT_012.mp4,6,78.22,92.86,165.36
SLIGHTLY,SLIGHT_012.mp4,7,77.24,92.72,164.52
SLIGHTLY,SLIGHT_012.mp4,8,77.04,92.44,164.6
SLIGHTLY,SLIGHT_012.mp4,9,76.99,92.58,164.4
SLIGHTLY,SLIGHT_012.mp4,10,76.99,92.58,164.4
SLIGHTLY,SLIGHT_012.mp4,11,76.93,92.58,164.34
SLIGHTLY,SLIGHT_012.mp4,12,77.96,91.64,166.32
SLIGHTLY,SLIGHT_012.mp4,13,77.38,91.5,165.88
SLIGHTLY,SLIGHT_012.mp4,14,75.96,90.68,165.28
SLIGHTLY,SLIGHT_012.mp4,15,75.12,90.41,164.71
SLIGHTLY,SLIGHT_012.mp4,16,74.53,89.73,164.81
SLIGHTLY,SLIGHT_012.mp4,17,73.02,89.73,163.29
SLIGHTLY,SLIGHT_012.mp4,18,73.02,89.73,163.29
SLIGHTLY,SLIGHT_012.mp4,19,72.94,89.73,163.21
SLIGHTLY,SLIGHT_012.mp4,20,72.16,89.59,162.57
SLIGHTLY,SLIGHT_012.mp4,21,70.8,89.72,161.07
SLIGHTLY,SLIGHT_012.mp4,22,69.1,89.86,159.24
SLIGHTLY,SLIGHT_012.mp4,23,69.25,89.59,159.67
SLIGHTLY,SLIGHT_012.mp4,24,68.0,88.76,159.24
SLIGHTLY,SLIGHT_012.mp4,25,67.3,88.76,158.54
SLIGHTLY,SLIGHT_012.mp4,26,65.1,89.31,155.78
SLIGHTLY,SLIGHT_012.mp4,27,63.08,89.73,153.36
SLIGHTLY,SLIGHT_012.mp4,28,62.5,89.73,152.77
SLIGHTLY,SLIGHT_012.mp4,29,63.32,89.18,154.13
SLIGHTLY,SLIGHT_012.mp4,30,63.43,89.05,154.39
SLIGHTLY,SLIGHT_012.mp4,31,63.32,88.77,154.55
SLIGHTLY,SLIGHT_012.mp4,32,62.85,88.63,154.22
SLIGHTLY,SLIGHT_012.mp4,33,61.91,88.63,153.28
SLIGHTLY,SLIGHT_012.mp4,34,60.97,88.9,152.07
SLIGHTLY,SLIGHT_013.mp4,0,67.45,88.35,159.1
SLIGHTLY,SLIGHT_013.mp4,1,70.59,88.17,162.42
SLIGHTLY,SLIGHT_013.mp4,2,71.37,88.33,163.04
SLIGHTLY,SLIGHT_013.mp4,3,72.97,88.33,164.64
SLIGHTLY,SLIGHT_013.mp4,4,71.07,88.96,162.11
SLIGHTLY,SLIGHT_013.mp4,5,73.12,88.5,164.63
SLIGHTLY,SLIGHT_013.mp4,6,71.66,88.2,163.47
SLIGHTLY,SLIGHT_013.mp4,7,70.68,88.5,162.18
SLIGHTLY,SLIGHT_013.mp4,8,69.81,88.64,161.16
SLIGHTLY,SLIGHT_013.mp4,9,70.87,88.8,162.08
SLIGHTLY,SLIGHT_013.mp4,10,71.07,88.8,162.27
SLIGHTLY,SLIGHT_013.mp4,11,70.96,88.8,162.17
SLIGHTLY,SLIGHT_013.mp4,12,70.67,88.8,161.87
SLIGHTLY,SLIGHT_013.mp4,13,70.67,88.8,161.87
SLIGHTLY,SLIGHT_013.mp4,14,70.56,88.8,161.76
SLIGHTLY,SLIGHT_013.mp4,15,70.86,88.65,162.21
SLIGHTLY,SLIGHT_013.mp4,16,70.76,88.65,162.1
SLIGHTLY,SLIGHT_013.mp4,17,70.76,88.65,162.11
SLIGHTLY,SLIGHT_013.mp4,18,70.76,88.65,162.11
SLIGHTLY,SLIGHT_013.mp4,19,70.65,88.65,162.0
